age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
30,blue-collar,married,primary,no,236,yes,no,cellular,13,may,44,1,364,1,failure,no
40,services,divorced,secondary,no,282,yes,no,cellular,13,may,240,1,300,1,failure,no
31,blue-collar,married,secondary,no,1078,yes,no,cellular,13,may,248,1,330,3,other,no
44,management,single,secondary,no,-228,yes,yes,cellular,13,may,38,1,362,2,failure,no
27,entrepreneur,married,tertiary,no,79,yes,yes,cellular,13,may,201,1,369,3,failure,no
36,management,single,secondary,no,1331,yes,no,cellular,13,may,77,3,174,1,other,no
51,unemployed,married,secondary,no,-13,yes,no,cellular,13,may,361,1,364,1,failure,no
35,management,single,tertiary,no,1396,yes,no,cellular,13,may,809,1,300,1,failure,yes
38,services,married,secondary,no,780,yes,no,cellular,13,may,262,1,343,5,failure,no
35,technician,married,secondary,no,1546,yes,no,cellular,13,may,156,1,174,4,failure,no
39,technician,married,secondary,no,4741,yes,no,cellular,13,may,166,1,338,10,failure,no
51,blue-collar,divorced,primary,no,-19,yes,no,cellular,13,may,829,1,296,11,failure,yes
35,blue-collar,married,secondary,no,0,yes,yes,cellular,13,may,291,8,293,1,failure,no
35,blue-collar,married,secondary,no,328,yes,no,cellular,13,may,484,3,364,1,other,no
35,admin.,single,tertiary,no,153,yes,no,cellular,13,may,37,3,302,3,other,no
31,blue-collar,married,secondary,no,295,yes,yes,cellular,13,may,193,3,344,1,other,no
43,blue-collar,divorced,secondary,no,47,yes,yes,cellular,13,may,163,2,370,1,failure,no
36,management,single,tertiary,no,181,yes,no,cellular,13,may,159,2,278,4,failure,no
55,management,married,primary,no,1691,yes,no,cellular,13,may,358,2,174,1,failure,no
34,blue-collar,married,secondary,no,467,yes,no,cellular,13,may,195,2,357,2,failure,no
44,management,divorced,tertiary,no,388,yes,no,telephone,13,may,246,2,370,2,success,no
40,blue-collar,married,secondary,no,125,yes,no,cellular,13,may,119,2,370,1,failure,no
33,entrepreneur,single,tertiary,no,1481,yes,no,cellular,13,may,172,3,173,1,other,no
44,blue-collar,married,tertiary,no,1371,no,no,cellular,13,may,788,3,363,4,other,no
33,management,divorced,tertiary,no,5550,yes,no,cellular,13,may,124,2,278,4,failure,no
47,admin.,divorced,tertiary,no,846,yes,no,cellular,13,may,85,2,370,2,failure,no
37,services,single,tertiary,no,72,yes,no,cellular,13,may,98,2,370,1,failure,no
51,blue-collar,divorced,secondary,no,581,yes,no,cellular,13,may,107,7,173,2,other,no
37,blue-collar,married,secondary,no,426,yes,no,cellular,13,may,323,3,345,3,failure,no
31,blue-collar,single,secondary,no,2194,no,no,cellular,13,may,275,2,357,1,other,no
44,management,married,tertiary,no,12392,yes,no,cellular,13,may,177,3,343,1,other,no
53,management,married,tertiary,no,-1112,yes,no,cellular,13,may,53,3,308,1,failure,no
33,blue-collar,married,primary,no,410,yes,no,cellular,13,may,396,2,355,2,failure,no
41,services,married,secondary,no,471,yes,no,cellular,13,may,954,2,293,4,success,yes
26,admin.,single,secondary,no,96,yes,no,cellular,13,may,612,2,348,3,other,no
38,management,married,tertiary,no,0,yes,no,cellular,13,may,537,5,303,2,failure,no
57,management,divorced,tertiary,no,408,yes,no,cellular,13,may,402,2,351,1,failure,no
39,admin.,married,secondary,no,9618,yes,no,cellular,13,may,94,2,338,1,failure,no
47,admin.,married,secondary,no,642,yes,no,cellular,13,may,197,2,363,2,other,no
44,technician,single,secondary,no,33,yes,no,cellular,13,may,195,3,351,10,failure,no
37,blue-collar,married,secondary,no,-308,yes,no,cellular,13,may,168,4,310,11,failure,no
45,blue-collar,married,secondary,no,577,yes,no,cellular,13,may,154,2,350,3,failure,no
37,services,married,secondary,no,1328,yes,no,telephone,13,may,121,2,341,4,failure,no
42,blue-collar,married,secondary,no,-336,yes,no,cellular,13,may,318,3,303,2,failure,no
35,technician,married,secondary,no,712,yes,yes,cellular,13,may,255,2,264,5,failure,no
39,management,single,tertiary,no,93,yes,yes,cellular,13,may,196,2,331,3,failure,no
60,management,divorced,secondary,no,0,yes,no,telephone,13,may,65,4,350,6,failure,no
47,blue-collar,married,primary,no,6150,yes,no,cellular,13,may,444,2,174,2,failure,no
32,blue-collar,married,secondary,no,210,yes,no,cellular,13,may,308,3,364,1,other,no
46,blue-collar,married,primary,no,5461,yes,no,cellular,13,may,562,2,174,2,success,no
50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,yes
49,services,married,secondary,no,2409,yes,no,cellular,13,may,272,4,293,2,failure,no
39,blue-collar,married,primary,no,640,yes,no,cellular,13,may,220,4,370,2,other,no
31,admin.,single,secondary,no,507,yes,no,cellular,13,may,65,2,299,3,other,no
58,management,married,tertiary,no,4152,yes,no,cellular,13,may,76,7,13,6,success,no
57,blue-collar,married,secondary,no,25,yes,no,cellular,13,may,378,2,359,1,failure,no
46,management,married,tertiary,no,1103,yes,no,cellular,13,may,185,2,278,3,failure,no
42,management,divorced,tertiary,no,47,yes,no,cellular,13,may,222,2,370,1,failure,no
35,blue-collar,married,primary,no,445,yes,no,cellular,13,may,237,2,363,2,other,no
32,technician,single,secondary,no,271,yes,no,cellular,13,may,80,2,268,2,other,no
47,blue-collar,divorced,primary,no,409,yes,no,cellular,13,may,143,2,364,1,other,no
35,unemployed,single,secondary,no,9,yes,no,cellular,13,may,84,2,364,2,failure,no
42,management,married,tertiary,no,1162,yes,no,cellular,13,may,406,5,364,1,other,no
45,technician,divorced,secondary,no,809,yes,no,cellular,13,may,155,2,363,4,failure,no
51,services,married,secondary,no,107,yes,no,telephone,13,may,99,2,369,4,failure,no
34,blue-collar,single,secondary,no,39,no,no,cellular,13,may,254,2,299,3,failure,no
51,blue-collar,married,primary,no,1203,yes,yes,telephone,13,may,25,4,350,7,failure,no
40,blue-collar,married,primary,no,104,yes,no,cellular,13,may,277,2,343,2,failure,no
37,admin.,married,secondary,no,68,yes,yes,cellular,13,may,151,2,351,1,failure,no
36,blue-collar,married,primary,no,38,yes,yes,cellular,13,may,285,2,335,1,other,no
42,blue-collar,married,primary,no,21,yes,no,cellular,13,may,383,5,288,11,other,no
52,management,married,tertiary,no,0,yes,no,telephone,13,may,179,3,257,6,other,no
55,retired,married,secondary,no,1279,yes,no,cellular,13,may,446,3,357,8,other,no
39,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,513,3,176,2,failure,no
42,services,married,secondary,no,108,yes,yes,cellular,13,may,225,2,365,7,failure,no
32,blue-collar,married,secondary,no,335,yes,no,cellular,13,may,240,3,370,1,failure,no
35,blue-collar,married,primary,no,298,yes,no,cellular,13,may,135,2,370,2,failure,no
33,technician,married,secondary,no,668,yes,yes,cellular,13,may,771,2,173,4,other,no
40,blue-collar,married,primary,no,830,yes,no,cellular,13,may,873,3,370,2,failure,yes
55,technician,married,tertiary,no,639,yes,no,telephone,13,may,992,5,370,3,other,no
31,services,single,secondary,no,1510,yes,no,cellular,13,may,72,4,176,1,failure,no
38,unemployed,single,secondary,no,1354,yes,no,cellular,13,may,364,2,343,4,failure,no
49,entrepreneur,married,tertiary,no,4976,yes,no,cellular,13,may,36,9,173,1,failure,no
29,blue-collar,single,primary,no,1768,yes,no,cellular,13,may,426,3,344,1,other,no
35,technician,married,secondary,no,-255,yes,no,cellular,13,may,196,3,265,2,failure,no
32,blue-collar,married,secondary,no,-446,no,no,cellular,13,may,126,2,344,1,failure,no
42,services,divorced,secondary,no,83,no,no,cellular,13,may,300,5,358,6,failure,no
35,services,divorced,secondary,no,78,yes,no,telephone,13,may,630,3,371,3,failure,no
47,services,single,secondary,no,897,yes,no,telephone,13,may,48,4,176,2,failure,no
28,blue-collar,single,secondary,no,5,yes,no,cellular,14,may,178,2,360,3,failure,no
26,services,single,tertiary,no,130,yes,no,cellular,14,may,24,7,302,1,failure,no
31,management,married,tertiary,no,22546,yes,no,cellular,14,may,8,6,267,4,failure,no
32,blue-collar,married,secondary,no,822,yes,no,cellular,14,may,19,8,366,6,failure,no
33,management,married,secondary,no,-224,yes,no,cellular,14,may,152,2,259,8,other,no
30,blue-collar,single,secondary,no,348,yes,no,cellular,14,may,14,3,358,1,other,no
28,admin.,single,secondary,no,20,yes,no,cellular,14,may,17,5,370,4,other,no
47,admin.,married,secondary,no,120,yes,no,telephone,14,may,18,6,365,11,failure,no
46,blue-collar,married,secondary,no,2836,yes,no,cellular,14,may,13,7,358,7,other,no
45,blue-collar,single,secondary,yes,0,yes,no,cellular,14,may,17,7,287,13,other,no
39,management,married,tertiary,no,0,yes,no,cellular,14,may,11,15,261,38,failure,no
44,services,divorced,secondary,no,206,yes,no,cellular,14,may,78,1,365,1,failure,no
44,services,divorced,secondary,no,130,yes,no,cellular,14,may,263,1,371,1,failure,no
36,admin.,divorced,secondary,no,437,yes,no,cellular,14,may,722,2,344,1,success,yes
33,management,single,secondary,no,1615,yes,no,cellular,14,may,178,8,174,3,failure,no
49,technician,married,secondary,no,-205,yes,yes,cellular,14,may,6,6,309,1,failure,no
34,blue-collar,married,secondary,no,529,yes,no,cellular,14,may,325,1,351,3,failure,no
55,self-employed,married,secondary,no,203,yes,no,telephone,14,may,9,5,174,12,other,no
33,admin.,single,secondary,no,223,yes,yes,cellular,14,may,15,11,352,4,failure,no
27,blue-collar,married,secondary,no,1028,yes,yes,cellular,14,may,580,1,329,1,failure,no
26,blue-collar,single,primary,no,619,yes,yes,cellular,14,may,720,1,352,1,failure,no
33,services,single,secondary,no,100,yes,no,cellular,14,may,11,8,297,7,other,no
28,blue-collar,single,primary,no,54,yes,no,cellular,14,may,533,1,371,1,other,yes
37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189,1,371,1,failure,no
31,services,married,secondary,no,179,yes,no,cellular,14,may,365,1,351,1,failure,no
39,technician,married,secondary,no,133,yes,no,cellular,14,may,84,4,352,4,other,no
32,technician,single,tertiary,no,13711,yes,no,cellular,14,may,638,1,175,3,success,no
52,management,married,secondary,no,2216,yes,yes,cellular,14,may,161,1,332,8,failure,no
32,admin.,single,secondary,no,-133,yes,no,cellular,14,may,119,1,352,2,failure,no
35,blue-collar,divorced,secondary,no,-566,yes,no,cellular,14,may,151,2,353,2,failure,no
39,blue-collar,married,secondary,no,49,yes,no,cellular,14,may,566,1,370,2,failure,no
31,admin.,single,secondary,no,1270,yes,no,cellular,14,may,291,1,364,1,other,no
29,admin.,single,secondary,no,25,yes,no,cellular,14,may,244,1,343,2,failure,no
31,blue-collar,married,secondary,no,125,yes,no,cellular,14,may,201,1,350,2,failure,no
31,blue-collar,single,tertiary,no,328,yes,no,cellular,14,may,414,1,175,1,failure,no
31,blue-collar,married,primary,no,554,yes,no,cellular,14,may,317,1,352,5,failure,no
44,blue-collar,married,secondary,no,500,yes,no,cellular,14,may,86,2,304,2,failure,no
32,blue-collar,married,secondary,no,1914,yes,no,cellular,14,may,532,1,358,1,failure,no
46,technician,married,tertiary,no,217,yes,no,cellular,14,may,141,1,346,2,other,no
46,management,divorced,tertiary,no,225,yes,no,cellular,14,may,201,1,345,1,other,no
38,admin.,married,secondary,no,66,yes,no,cellular,14,may,51,1,365,7,failure,no
38,technician,single,tertiary,no,744,yes,no,cellular,14,may,283,1,288,12,other,no
36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341,1,330,2,other,no
36,admin.,divorced,secondary,no,869,yes,no,cellular,14,may,102,1,350,1,failure,no
38,services,divorced,secondary,no,6182,yes,no,cellular,14,may,484,3,177,1,other,no
33,management,single,tertiary,no,5145,yes,no,cellular,14,may,338,1,175,2,other,no
43,blue-collar,married,secondary,no,117,yes,no,cellular,14,may,73,1,370,1,failure,no
56,blue-collar,married,primary,no,828,yes,no,cellular,14,may,214,1,349,1,failure,no
49,management,married,tertiary,no,85,yes,no,cellular,14,may,590,5,359,1,other,yes
26,admin.,single,secondary,no,66,yes,no,cellular,14,may,451,1,339,3,failure,no
31,self-employed,single,tertiary,no,17924,yes,no,cellular,14,may,745,1,174,3,failure,yes
55,blue-collar,divorced,primary,no,8180,no,no,cellular,14,may,854,2,360,1,failure,yes
39,services,married,secondary,no,20928,no,no,cellular,14,may,1166,1,352,1,other,no
44,admin.,single,secondary,no,275,yes,no,cellular,14,may,7,5,367,4,failure,no
37,technician,married,secondary,no,720,yes,no,cellular,14,may,365,6,36,3,failure,no
40,unemployed,married,secondary,no,270,yes,no,cellular,14,may,255,2,345,1,failure,no
40,technician,married,tertiary,no,253,yes,no,cellular,14,may,377,4,280,2,other,no
43,management,married,primary,no,62,yes,no,cellular,14,may,133,1,300,3,failure,no
35,admin.,married,secondary,no,3863,yes,no,cellular,14,may,125,1,175,1,failure,no
35,management,single,tertiary,no,-146,yes,no,cellular,14,may,279,1,266,1,failure,no
35,blue-collar,single,secondary,no,4963,yes,no,cellular,14,may,456,1,300,1,failure,yes
31,admin.,married,secondary,no,8781,yes,no,cellular,14,may,680,1,177,1,success,yes
28,blue-collar,married,secondary,no,373,yes,no,cellular,14,may,10,9,344,1,failure,no
29,admin.,married,secondary,no,6429,yes,yes,cellular,14,may,535,1,352,2,failure,no
38,technician,single,secondary,no,1211,yes,no,cellular,14,may,498,1,358,1,success,no
53,services,divorced,primary,no,146,yes,no,cellular,14,may,149,1,370,1,failure,no
50,blue-collar,married,secondary,no,-581,yes,no,cellular,14,may,877,2,345,5,failure,no
48,admin.,divorced,secondary,no,-407,yes,no,cellular,14,may,210,2,352,1,failure,no
54,retired,married,secondary,no,1139,yes,no,cellular,14,may,155,1,177,7,failure,no
34,management,married,tertiary,no,902,yes,no,cellular,14,may,159,1,367,2,other,no
31,blue-collar,single,secondary,no,183,yes,no,cellular,14,may,258,1,300,1,success,no
55,management,married,primary,no,366,yes,no,cellular,14,may,161,1,364,1,failure,no
39,management,married,tertiary,no,1738,yes,no,cellular,14,may,633,1,358,1,other,yes
29,management,single,tertiary,no,21,yes,no,cellular,14,may,107,4,371,3,failure,no
48,blue-collar,married,primary,no,214,yes,yes,cellular,14,may,307,1,177,2,failure,yes
42,blue-collar,single,primary,no,22,yes,no,cellular,14,may,116,4,365,1,failure,no
25,student,single,secondary,no,963,yes,no,telephone,14,may,230,4,301,1,failure,no
55,retired,married,secondary,no,785,yes,no,cellular,14,may,47,1,370,2,failure,no
42,entrepreneur,married,secondary,no,718,yes,no,cellular,14,may,201,2,365,2,failure,no
33,blue-collar,married,secondary,no,687,yes,no,cellular,14,may,72,2,370,1,failure,no
30,admin.,single,secondary,no,43,yes,no,cellular,14,may,91,1,370,2,failure,no
40,blue-collar,married,primary,no,3705,yes,no,cellular,14,may,23,1,332,1,failure,no
28,technician,single,tertiary,no,375,yes,no,cellular,14,may,43,1,350,1,other,no
30,blue-collar,married,secondary,no,15,yes,yes,cellular,14,may,524,1,370,2,failure,no
48,management,divorced,tertiary,no,541,yes,no,cellular,14,may,72,1,363,2,other,no
46,blue-collar,married,secondary,no,431,yes,no,cellular,14,may,157,4,367,1,failure,no
60,blue-collar,married,secondary,no,1407,yes,no,cellular,14,may,112,1,370,1,failure,no
34,blue-collar,married,secondary,no,175,yes,no,cellular,14,may,50,2,364,2,failure,no
41,blue-collar,single,secondary,no,1880,no,yes,cellular,14,may,35,1,356,10,other,no
33,blue-collar,single,secondary,no,142,yes,no,cellular,14,may,123,1,360,3,other,no
30,blue-collar,married,secondary,no,-97,yes,yes,cellular,14,may,255,1,356,1,other,no
29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,yes
35,management,married,tertiary,no,1212,yes,no,cellular,14,may,235,1,352,1,other,no
37,technician,divorced,secondary,no,5957,yes,no,cellular,14,may,64,3,177,2,failure,no
41,blue-collar,married,secondary,no,580,yes,no,cellular,14,may,874,1,363,1,failure,yes
31,technician,single,secondary,no,7567,no,no,cellular,14,may,287,1,276,2,failure,no
51,blue-collar,single,secondary,no,708,yes,no,telephone,14,may,391,1,364,1,failure,no
46,housemaid,single,secondary,no,198,yes,no,cellular,14,may,93,1,350,1,other,no
57,services,married,secondary,no,0,yes,no,cellular,14,may,16,9,282,3,other,no
26,technician,single,tertiary,no,468,yes,no,cellular,14,may,221,2,364,1,failure,no
47,admin.,married,secondary,no,1934,no,yes,cellular,14,may,225,1,364,1,failure,no
36,management,married,secondary,no,1825,yes,no,cellular,14,may,24,1,346,1,failure,no
36,technician,single,secondary,no,-206,yes,no,cellular,14,may,419,1,360,4,failure,no
30,blue-collar,single,secondary,no,-177,yes,no,cellular,14,may,87,1,345,2,other,no
42,entrepreneur,married,tertiary,no,171,yes,no,cellular,14,may,135,1,176,5,failure,no
45,entrepreneur,married,primary,no,276,yes,yes,cellular,14,may,586,1,364,1,failure,no
34,management,married,tertiary,no,273,yes,no,cellular,14,may,492,1,175,2,failure,yes
43,technician,single,tertiary,no,275,yes,no,telephone,14,may,151,2,360,1,other,no
39,blue-collar,married,secondary,no,-220,yes,no,cellular,14,may,282,1,352,2,failure,no
33,blue-collar,married,secondary,no,245,yes,no,cellular,14,may,437,2,370,8,other,no
33,blue-collar,single,primary,no,60,yes,no,cellular,14,may,74,1,290,2,failure,no
33,management,single,tertiary,no,-149,yes,no,cellular,14,may,111,1,296,3,failure,no
33,technician,single,secondary,no,287,yes,no,cellular,14,may,97,1,358,8,failure,no
31,technician,single,secondary,no,23,yes,no,cellular,14,may,97,1,370,1,failure,no
44,housemaid,married,primary,no,1342,yes,yes,telephone,14,may,112,2,370,2,failure,no
53,management,married,tertiary,no,261,yes,no,telephone,14,may,154,2,336,2,failure,no
36,self-employed,divorced,tertiary,no,1354,yes,no,cellular,14,may,1723,1,356,2,success,yes
35,student,divorced,primary,no,2755,yes,no,cellular,14,may,177,2,345,3,other,no
43,blue-collar,married,primary,no,533,yes,no,cellular,14,may,246,2,370,1,other,no
52,management,divorced,tertiary,no,482,yes,no,cellular,14,may,162,4,365,1,failure,no
42,housemaid,single,primary,no,1179,yes,no,cellular,14,may,136,1,337,4,failure,no
39,blue-collar,single,secondary,no,0,yes,no,cellular,14,may,9,10,330,10,other,no
48,blue-collar,divorced,secondary,no,65,yes,no,cellular,14,may,146,1,370,1,failure,no
33,blue-collar,married,secondary,no,249,yes,no,cellular,14,may,7,7,287,4,failure,no
